PartitionKey,RowKey,Timestamp,list
concoction,noun,2016-01-29T15:16:17.292Z,"[""noun:01,0,2,00,23,32,2,5,"",""noun:01,0,0,04,06,4,0,"",""noun:01,0,2,04,33,2,3,0,"",""noun:00,3,01,00,04,19,""]"
concomitance,noun,2016-01-29T18:02:47.568Z,"[""noun:01,1,16,28,0,1,05,0,0,""]"
concomitant,noun,2016-01-29T18:48:25.088Z,"[""noun:01,0,2,04,00,"",""adjective:650""]"
concord,noun,2016-01-29T15:22:42.853Z,"[""noun:99,89"",""noun:01,0,2,00,39,04,07,"",""noun:99,2670"",""noun:99,2752"",""noun:01,3,13,0,00,"",""noun:01,1,00,26,3,"",""verb:147,"",""verb:147,6,1,"",""verb:044,13,12,17,"",""verb:500,1,13,""]"
concord grape,noun,2016-01-29T18:57:55.714Z,"[""noun:00,3,11,0,11,0,28,1,0,0,""]"
concordance,noun,2016-01-29T18:32:00.039Z,"[""noun:01,4,05,13,08,0,26,0,"",""noun:01,0,2,00,39,04,07,"",""noun:01,1,00,26,3,""]"
concordant,adjective,2016-01-29T22:36:35.130Z,"[""adjective:3094"",""adjective:3223""]"
concordat,noun,2016-01-29T18:37:25.668Z,"[""noun:01,4,05,21,33,08,2,""]"
concourse,noun,2016-01-29T15:01:06.343Z,"[""noun:01,0,2,00,00,15,25,00,05,0,0,"",""noun:00,1,00,3,41,2,06,03,1,0,"",""noun:01,2,07,08,15,""]"
concrete,verb,2016-01-29T21:48:36.509Z,"[""noun:00,1,00,3,44,1,"",""verb:015,019,19,1,"",""verb:236,71,"",""adjective:58"",""adjective:12521""]"
concrete jungle,noun,2016-01-29T19:13:01.058Z,"[""noun:00,1,01,08,0,""]"
concrete mixer,noun,2016-01-29T16:10:22.910Z,"[""noun:00,1,00,3,21,04,073,07,""]"
concrete representation,noun,2016-01-29T18:21:53.923Z,"[""noun:01,0,0,15,10,15,""]"
concretely,adverb,2016-01-29T23:28:02.095Z,"[""adverb:1344""]"
concreteness,noun,2016-01-29T17:56:11.775Z,"[""noun:01,1,15,035,0,""]"
concretion,noun,2016-01-29T15:05:44.855Z,"[""noun:01,0,2,00,00,15,25,04,7,0,"",""noun:01,0,2,04,14,15,1,0,"",""noun:00,1,00,2,15,03,"",""noun:00,4,15,11,""]"
concretise,verb,2016-01-29T22:06:31.290Z,"[""verb:015,121,""]"
concretism,noun,2016-01-29T18:21:53.721Z,"[""noun:01,0,0,15,10,15,""]"
concretistic,adjective,2016-01-29T23:15:45.703Z,"[""adjective:15174""]"
concretize,verb,2016-01-29T22:06:31.070Z,"[""verb:015,121,"",""verb:019,028,0,0,0,""]"
concubinage,noun,2016-01-29T15:18:32.107Z,"[""noun:01,0,2,00,29,1,0,0,0,""]"
concubine,noun,2016-01-29T19:41:07.714Z,"[""noun:00,2,00,162,0,2,0,""]"
concupiscence,noun,2016-01-29T18:51:25.804Z,"[""noun:01,1,00,00,11,6,""]"
concupiscent,adjective,2016-01-29T22:58:07.607Z,"[""adjective:9475""]"
concur,verb,2016-01-29T22:03:56.521Z,"[""verb:050,18,"",""verb:147,""]"
concurred,verb,2016-01-29T23:40:30.704Z,"[""verb:050,18,"",""verb:147,""]"
concurrence,noun,2016-01-29T15:21:13.005Z,"[""noun:01,0,2,01,28,05,"",""noun:01,1,16,28,0,1,05,0,"",""noun:01,0,2,00,39,04,01,"",""noun:01,1,00,26,3,2,1,""]"
concurrency,noun,2016-01-29T15:21:13.188Z,"[""noun:01,0,2,01,28,05,"",""noun:01,0,2,00,39,04,01,""]"
concurrent,adjective,2016-01-29T23:09:58.136Z,"[""adjective:13185""]"
concurrent execution,noun,2016-01-29T21:21:51.157Z,"[""noun:00,4,08,1,""]"
concurrent negligence,noun,2016-01-29T15:12:30.565Z,"[""noun:01,0,2,00,16,2,2,""]"
concurrent operation,noun,2016-01-29T21:20:42.364Z,"[""noun:00,4,19,1,06,05,""]"
concurrently,adverb,2016-01-29T23:25:44.824Z,"[""adverb:749""]"
concurring,verb,2016-01-29T22:36:35.254Z,"[""adjective:3094"",""verb:050,18,"",""verb:147,""]"
concurring opinion,noun,2016-01-29T18:33:13.209Z,"[""noun:01,4,04,02,21,10,24,0,""]"
concuss,verb,2016-01-29T22:00:32.923Z,"[""verb:013,005,0,0,01,"",""verb:004,39,08,""]"
concussion,noun,2016-01-29T18:50:11.249Z,"[""noun:01,0,2,04,03,0,1,0,2,0,"",""noun:01,0,2,04,28,3,0,1,""]"
condemn,verb,2016-01-29T22:10:03.965Z,"[""verb:034,30,01,09,34,0,4,"",""verb:158,15,09,0,0,08,1,"",""verb:158,15,07,02,"",""verb:158,15,07,09,"",""verb:064,04,0,"",""verb:137,09,4,""]"
condemnable,adjective,2016-01-29T23:02:58.092Z,"[""adjective:11164""]"
condemnation,noun,2016-01-29T15:20:57.087Z,"[""noun:01,0,2,00,26,2,1,"",""noun:01,0,2,01,23,2,05,0,"",""noun:01,4,05,17,0,"",""noun:01,0,2,00,39,22,4,"",""noun:01,1,00,06,087,""]"
condemnatory,adjective,2016-01-29T22:43:47.117Z,"[""adjective:5074""]"
condemning,adjective,2016-01-29T22:43:47.517Z,"[""adjective:5074""]"
condensate,noun,2016-01-29T20:23:45.488Z,"[""noun:00,4,00,0,3,01,03,"",""noun:01,3,14,00,03,22,07,09,3,10,1,""]"
condensation,noun,2016-01-29T15:05:14.035Z,"[""noun:01,0,2,00,12,05,2,1,1,"",""noun:01,0,0,12,1,"",""noun:01,4,05,21,00,03,"",""noun:01,0,2,04,14,13,0,0,"",""noun:00,4,00,0,3,01,03,"",""noun:00,4,15,12,""]"
condensation pump,noun,2016-01-29T16:10:23.314Z,"[""noun:00,1,00,3,21,04,075,20,19,00,0,""]"
condensation trail,noun,2016-01-29T19:27:24.676Z,"[""noun:00,4,00,0,3,01,00,04,""]"
condense,verb,2016-01-29T22:02:39.370Z,"[""verb:013,104,"",""verb:015,019,09,"",""verb:020,052,"",""verb:015,027,1,09,3,"",""verb:013,171,06,1,"",""verb:050,01,0,"",""verb:015,019,17,0,""]"
condensed milk,noun,2016-01-29T18:59:45.204Z,"[""noun:01,3,14,00,13,3,00,00,12,""]"
condenser,noun,2016-01-29T16:07:35.158Z,"[""noun:00,1,00,3,21,04,080,10,04,"",""noun:00,1,00,3,21,05,00,05,"",""noun:00,1,00,3,21,04,042,06,"",""noun:00,1,00,3,41,2,03,6,07,0,""]"
condenser microphone,noun,2016-01-29T16:10:23.703Z,"[""noun:00,1,00,3,21,04,042,31,0,3,1,""]"
condenser mike,noun,2016-01-29T16:10:23.964Z,"[""noun:00,1,00,3,21,04,042,31,0,3,1,""]"
condensing,noun,2016-01-29T15:05:13.842Z,"[""noun:01,0,2,00,12,05,2,1,1,""]"
condescend,verb,2016-01-29T22:10:38.399Z,"[""verb:034,30,03,"",""verb:034,40,"",""verb:034,54,"",""verb:034,55,""]"
condescending,adjective,2016-01-29T23:09:18.173Z,"[""adjective:12966""]"
condescendingly,adverb,2016-01-29T23:30:27.446Z,"[""adverb:2019""]"
condescendingness,noun,2016-01-29T17:53:50.272Z,"[""noun:01,1,05,01,1,17,0,0,""]"
condescension,noun,2016-01-29T17:53:50.151Z,"[""noun:01,1,05,01,1,17,0,0,"",""noun:01,0,2,00,23,23,15,05,3,0,0,0,"",""noun:01,4,05,19,4,5,""]"
condign,adjective,2016-01-29T22:52:21.808Z,"[""adjective:7471""]"
condiment,noun,2016-01-29T18:58:51.460Z,"[""noun:00,3,01,00,04,14,0,03,""]"
condition,noun,2016-01-29T18:19:24.676Z,"[""noun:01,1,00,05,"",""noun:01,1,00,06,"",""noun:01,0,2,00,23,44,14,"",""noun:01,0,0,16,04,"",""noun:01,4,05,21,34,"",""noun:01,4,05,21,22,7,1,3,"",""noun:01,1,00,06,029,35,0,1,00,"",""noun:01,1,00,06,029,32,6,"",""verb:013,053,15,0,00,2,3,0,"",""verb:013,053,08,"",""verb:013,068,4,"",""verb:034,30,01,09,01,15,"",""verb:158,15,07,06,2,2,""]"
conditional,adjective,2016-01-29T22:36:39.164Z,"[""adjective:3105"",""adjective:10497""]"
conditional contract,noun,2016-01-29T18:32:36.600Z,"[""noun:01,4,05,21,33,08,0,04,""]"
conditional probability,noun,2016-01-29T18:03:33.549Z,"[""noun:01,5,00,0,""]"
conditional reaction,noun,2016-01-29T15:15:08.032Z,"[""noun:00,4,17,09,08,10,0,""]"
conditional reflex,noun,2016-01-29T15:15:07.532Z,"[""noun:00,4,17,09,08,10,0,""]"
conditional relation,noun,2016-01-29T21:28:41.112Z,"[""noun:01,3,08,5,""]"
conditional response,noun,2016-01-29T15:15:08.333Z,"[""noun:00,4,17,09,08,10,0,""]"
conditional sale,noun,2016-01-29T18:32:44.662Z,"[""noun:01,4,05,21,33,04,0,"",""noun:01,3,00,4,00,08,04,2,""]"
conditionality,noun,2016-01-29T21:29:28.761Z,"[""noun:01,1,00,07,""]"
conditionally,adverb,2016-01-29T23:30:28.651Z,"[""adverb:2022""]"
conditioned,adjective,2016-01-29T22:45:30.121Z,"[""adjective:5575"",""adjective:8958""]"
conditioned avoidance,noun,2016-01-29T15:15:09.023Z,"[""noun:00,4,17,09,08,10,0,0,""]"
conditioned avoidance response,noun,2016-01-29T15:15:09.154Z,"[""noun:00,4,17,09,08,10,0,0,""]"
conditioned emotion,noun,2016-01-29T18:18:45.194Z,"[""noun:01,1,00,00,01,0,""]"
conditioned emotional response,noun,2016-01-29T18:18:44.792Z,"[""noun:01,1,00,00,01,0,""]"
conditioned reaction,noun,2016-01-29T15:15:08.163Z,"[""noun:00,4,17,09,08,10,0,""]"
conditioned reflex,noun,2016-01-29T15:15:07.713Z,"[""noun:00,4,17,09,08,10,0,""]"
conditioned response,noun,2016-01-29T15:15:08.533Z,"[""noun:00,4,17,09,08,10,0,""]"
conditioned stimulus,noun,2016-01-29T18:19:52.225Z,"[""noun:01,0,0,16,10,4,""]"
conditioner,noun,2016-01-29T15:10:21.134Z,"[""noun:01,0,2,00,23,16,17,03,04,00,1,"",""noun:01,3,14,00,03,22,21,0,"",""noun:00,2,00,033,43,0,2,""]"
conditioning,noun,2016-01-29T18:18:38.772Z,"[""noun:01,0,0,11,0,08,00,""]"
conditions,noun,2016-01-29T20:25:09.574Z,"[""noun:00,4,00,0,3,01,15,"",""noun:01,1,00,10,09,0,0,"",""noun:01,1,00,10,09,0,1,""]"
condo,noun,2016-01-29T16:10:24.794Z,"[""noun:00,1,00,3,37,30,05,01,""]"
condole,verb,2016-01-29T22:17:16.166Z,"[""verb:303,08,3,1,0,0,""]"
condole with,verb,2016-01-29T22:17:15.575Z,"[""verb:303,08,3,1,""]"
condolence,noun,2016-01-29T18:34:59.377Z,"[""noun:01,4,05,11,08,""]"
condolent,adjective,2016-01-29T23:09:55.047Z,"[""adjective:13172""]"
condom,noun,2016-01-29T16:10:24.214Z,"[""noun:00,1,00,3,21,04,025,2,""]"
condominium,noun,2016-01-29T16:10:24.624Z,"[""noun:00,1,00,3,37,30,04,"",""noun:00,1,00,3,37,30,05,01,""]"
condonation,noun,2016-01-29T15:21:38.858Z,"[""noun:01,0,2,00,00,02,3,0,""]"
condone,verb,2016-01-29T22:10:29.782Z,"[""verb:147,3,0,0,""]"
condor,noun,2016-01-29T15:30:58.246Z,"[""noun:00,1,00,1,0,05,33,2,05,15,3,2,1,""]"
condorcet,noun,2016-01-29T20:04:15.251Z,"[""noun:99,4908""]"
conduce,verb,2016-01-29T22:22:14.938Z,"[""verb:397,3,6,""]"
conducive,adjective,2016-01-29T22:31:12.763Z,"[""adjective:1798""]"
conduct,verb,2016-01-29T15:21:31.186Z,"[""noun:01,0,2,00,23,62,"",""noun:01,1,05,37,"",""verb:282,4,"",""verb:076,17,"",""verb:023,14,07,16,"",""verb:341,"",""verb:044,10,15,6,"",""verb:313,04,11,""]"
conductance,noun,2016-01-29T20:24:43.405Z,"[""noun:00,4,00,0,3,06,09,""]"
conductance unit,noun,2016-01-29T21:23:40.345Z,"[""noun:01,5,04,8,10,02,""]"
conducting,noun,2016-01-29T15:19:58.775Z,"[""noun:01,0,2,01,13,09,00,"",""noun:01,0,2,01,13,09,08,0,""]"
conducting wire,noun,2016-01-29T17:52:08.599Z,"[""noun:00,1,00,3,21,04,024,09,""]"
conduction,noun,2016-01-29T20:24:54.722Z,"[""noun:00,4,00,0,3,24,""]"
conduction anaesthesia,noun,2016-01-29T21:30:47.816Z,"[""noun:01,1,00,06,029,07,3,""]"
conduction anesthesia,noun,2016-01-29T21:30:47.643Z,"[""noun:01,1,00,06,029,07,3,""]"
conduction aphasia,noun,2016-01-29T21:32:20.284Z,"[""noun:01,1,00,06,029,36,33,01,06,1,""]"
conduction deafness,noun,2016-01-29T21:42:11.557Z,"[""noun:01,1,00,06,029,35,0,8,1,06,1,""]"
conductive,adjective,2016-01-29T22:36:43.965Z,"[""adjective:3118""]"
conductive hearing loss,noun,2016-01-29T21:42:11.418Z,"[""noun:01,1,00,06,029,35,0,8,1,06,1,""]"
conductivity,noun,2016-01-29T20:24:54.925Z,"[""noun:00,4,00,0,3,24,""]"
conductor,noun,2016-01-29T16:10:24.994Z,"[""noun:00,1,00,3,21,04,024,"",""noun:00,2,00,015,01,11,3,"",""noun:00,2,00,050,09,0,"",""noun:01,3,14,00,03,24,""]"
conductress,noun,2016-01-29T19:41:09.744Z,"[""noun:00,2,00,050,09,0,0,""]"
conduit,noun,2016-01-29T16:10:25.149Z,"[""noun:00,1,00,3,41,2,03,""]"
condylar,adjective,2016-01-29T23:15:45.904Z,"[""adjective:15175""]"
condylar process,noun,2016-01-29T18:12:12.673Z,"[""noun:00,0,4,00,28,21,0,""]"
condyle,noun,2016-01-29T18:12:12.472Z,"[""noun:00,0,4,00,28,21,""]"
condylion,noun,2016-01-29T18:05:54.904Z,"[""noun:00,0,4,00,19,19,0,04,""]"
condyloid process,noun,2016-01-29T18:12:12.871Z,"[""noun:00,0,4,00,28,21,0,""]"
condyloma acuminatum,noun,2016-01-29T17:54:47.346Z,"[""noun:01,1,15,000,22,10,1,""]"
condylura,noun,2016-01-29T15:38:09.854Z,"[""noun:01,2,04,2,18,09,026,""]"
condylura cristata,noun,2016-01-29T15:38:10.413Z,"[""noun:00,1,00,1,0,05,33,2,08,4,06,0,0,""]"
cone,noun,2016-01-29T16:10:25.295Z,"[""noun:00,1,00,3,08,"",""noun:00,1,00,1,3,06,06,0,"",""noun:00,1,00,2,19,19,00,18,"",""noun:01,1,01,07,01,"",""verb:044,24,06,50,1,""]"
cone cell,noun,2016-01-29T18:11:50.127Z,"[""noun:00,1,00,1,3,06,06,0,""]"
cone clutch,noun,2016-01-29T16:10:25.459Z,"[""noun:00,1,00,3,21,04,075,20,06,1,1,0,""]"
cone friction clutch,noun,2016-01-29T16:10:25.594Z,"[""noun:00,1,00,3,21,04,075,20,06,1,1,0,""]"
cone pepper,noun,2016-01-29T21:07:58.751Z,"[""noun:00,1,00,1,0,06,26,12,17,272,0,""]"
cone shape,noun,2016-01-29T21:28:50.638Z,"[""noun:01,1,01,07,01,""]"
cone-bearing,adjective,2016-01-29T22:43:32.879Z,"[""adjective:5009""]"
cone-nosed bug,noun,2016-01-29T15:48:33.555Z,"[""noun:00,1,00,1,0,05,34,00,15,24,1,0,""]"
cone-shaped,adjective,2016-01-29T23:18:17.428Z,"[""adjective:16176""]"
coneflower,noun,2016-01-29T20:37:23.402Z,"[""noun:00,1,00,1,0,06,26,01,3,3,067,"",""noun:00,1,00,1,0,06,26,01,3,3,080,"",""noun:00,1,00,1,0,06,26,01,3,4,39,""]"
conelike,adjective,2016-01-29T23:18:17.228Z,"[""adjective:16176""]"
conenose,noun,2016-01-29T15:48:33.435Z,"[""noun:00,1,00,1,0,05,34,00,15,24,1,0,""]"
conenose bug,noun,2016-01-29T15:48:33.677Z,"[""noun:00,1,00,1,0,05,34,00,15,24,1,0,""]"
conepatus,noun,2016-01-29T15:54:27.405Z,"[""noun:01,2,04,2,18,09,269,""]"
conepatus leuconotus,noun,2016-01-29T15:54:28.306Z,"[""noun:00,1,00,1,0,05,33,2,08,4,08,5,06,2,""]"
conessi,noun,2016-01-29T20:31:25.430Z,"[""noun:00,1,00,1,0,06,26,12,16,019,""]"
conestoga,noun,2016-01-29T16:11:02.822Z,"[""noun:00,1,00,3,21,03,13,7,14,03,""]"
conestoga wagon,noun,2016-01-29T16:11:02.698Z,"[""noun:00,1,00,3,21,03,13,7,14,03,""]"
coney,noun,2016-01-29T15:50:49.454Z,"[""noun:00,1,00,1,0,05,33,2,08,4,18,"",""noun:00,1,00,1,0,05,33,2,08,4,12,1,0,"",""noun:00,1,00,1,0,05,33,2,08,4,12,2,"",""noun:00,1,00,1,0,05,33,2,03,2,11,2,10,12,10,2,6,0,""]"
coney island,noun,2016-01-29T19:24:41.198Z,"[""noun:99,2793""]"
confab,verb,2016-01-29T18:45:42.952Z,"[""noun:01,4,14,2,02,03,"",""verb:034,30,01,17,15,0,08,"",""verb:034,30,01,18,11,4,""]"
confabbed,verb,2016-01-29T23:40:30.821Z,"[""verb:034,30,01,17,15,0,08,"",""verb:034,30,01,18,11,4,""]"
confabbing,verb,2016-01-29T23:40:31.017Z,"[""verb:034,30,01,17,15,0,08,"",""verb:034,30,01,18,11,4,""]"
confabulate,verb,2016-01-29T22:10:19.459Z,"[""verb:034,30,01,17,15,0,08,"",""verb:034,30,01,18,11,4,"",""verb:023,21,06,1,1,""]"
confabulation,noun,2016-01-29T18:21:47.346Z,"[""noun:01,0,0,15,10,10,3,"",""noun:01,4,14,2,02,03,""]"
confect,verb,2016-01-29T18:53:32.177Z,"[""noun:00,3,01,00,05,02,2,03,"",""verb:262,25,"",""verb:248,02,19,0,""]"
confection,noun,2016-01-29T15:16:17.081Z,"[""noun:01,0,2,00,23,32,2,5,"",""noun:00,3,01,00,05,02,2,"",""verb:248,02,19,0,""]"
confectionary,noun,2016-01-29T16:10:25.795Z,"[""noun:00,1,00,3,37,24,4,4,5,16,""]"
confectioner,noun,2016-01-29T19:41:09.906Z,"[""noun:00,2,00,015,10,06,""]"
confectionery,noun,2016-01-29T15:06:41.306Z,"[""noun:01,0,2,00,23,19,00,"",""noun:00,1,00,3,37,24,4,4,5,16,"",""noun:00,3,01,00,05,02,2,00,""]"
confederacy,noun,2016-01-29T18:32:40.209Z,"[""noun:01,4,05,21,33,00,"",""noun:01,2,07,15,3,"",""noun:01,2,07,10,19,18,3,0,"",""noun:99,2430""]"
confederate,noun,2016-01-29T19:36:44.907Z,"[""noun:00,2,00,105,00,14,0,00,4,"",""noun:00,2,00,050,02,01,"",""noun:00,2,00,085,34,04,"",""verb:197,6,02,"",""verb:197,6,05,"",""adjective:8795"",""adjective:13743""]"
confederate army,noun,2016-01-29T19:11:13.435Z,"[""noun:01,2,07,10,34,0,""]"
confederate flag,noun,2016-01-29T17:45:19.843Z,"[""noun:00,1,00,3,12,09,05,05,09,""]"
confederate jasmine,noun,2016-01-29T20:31:34.896Z,"[""noun:00,1,00,1,0,06,26,10,05,""]"
confederate rose,noun,2016-01-29T20:44:20.040Z,"[""noun:00,1,00,1,0,06,26,12,17,065,08,04,""]"
confederate rose mallow,noun,2016-01-29T20:44:20.251Z,"[""noun:00,1,00,1,0,06,26,12,17,065,08,04,""]"
confederate soldier,noun,2016-01-29T19:41:10.655Z,"[""noun:00,2,00,085,34,04,0,""]"
confederate states,noun,2016-01-29T19:23:14.940Z,"[""noun:99,2430""]"
confederate states of america,noun,2016-01-29T19:23:15.054Z,"[""noun:99,2430""]"
confederation,noun,2016-01-29T15:19:03.193Z,"[""noun:01,0,2,01,07,"",""noun:01,2,07,10,19,18,3,0,"",""noun:01,1,00,46,0,0,""]"
confederative,adjective,2016-01-29T23:11:35.372Z,"[""adjective:13743""]"
confer,verb,2016-01-29T22:10:19.155Z,"[""verb:034,30,01,17,15,0,08,"",""verb:390,00,10,0,1,2,1,""]"
confer with,verb,2016-01-29T22:10:19.994Z,"[""verb:034,30,01,14,3,""]"
conferee,noun,2016-01-29T19:41:10.930Z,"[""noun:00,2,00,012,07,"",""noun:00,2,00,077,0,06,""]"
conference,noun,2016-01-29T18:45:55.044Z,"[""noun:01,4,14,2,03,2,"",""noun:01,2,07,10,10,07,"",""noun:01,2,07,08,24,04,""]"
conference call,noun,2016-01-29T18:27:25.869Z,"[""noun:00,1,00,3,21,13,7,0,1,6,""]"
conference center,noun,2016-01-29T16:10:26.126Z,"[""noun:00,1,00,3,37,11,06,3,""]"
conference house,noun,2016-01-29T16:10:26.337Z,"[""noun:00,1,00,3,37,11,06,3,""]"
conference room,noun,2016-01-29T16:10:26.538Z,"[""noun:00,1,00,3,37,04,24,21,""]"
conference table,noun,2016-01-29T16:10:26.738Z,"[""noun:00,1,00,3,21,06,2,19,06,""]"
conferment,noun,2016-01-29T15:19:09.602Z,"[""noun:01,0,2,00,34,6,1,1,""]"
conferral,noun,2016-01-29T15:19:09.400Z,"[""noun:01,0,2,00,34,6,1,1,""]"
conferred,verb,2016-01-29T23:40:31.217Z,"[""verb:034,30,01,17,15,0,08,"",""verb:390,00,10,0,1,2,1,""]"
conferrer,noun,2016-01-29T19:41:11.154Z,"[""noun:00,2,00,194,00,02,"",""noun:00,2,00,012,08,""]"
conferring,verb,2016-01-29T23:40:31.331Z,"[""verb:034,30,01,17,15,0,08,"",""verb:390,00,10,0,1,2,1,""]"
conferva,noun,2016-01-29T15:25:02.622Z,"[""noun:00,1,00,1,0,18,07,1,02,0,""]"
confervae,noun,2016-01-29T23:36:28.754Z,"[""noun:00,1,00,1,0,18,07,1,02,0,""]"
confervoid algae,noun,2016-01-29T15:25:02.807Z,"[""noun:00,1,00,1,0,18,07,1,04,""]"
confess,verb,2016-01-29T22:09:30.694Z,"[""verb:126,08,16,00,4,"",""verb:126,08,16,00,5,"",""verb:126,08,16,00,6,""]"
confessedly,adverb,2016-01-29T23:27:39.129Z,"[""adverb:1243""]"
confession,noun,2016-01-29T15:18:11.594Z,"[""noun:01,0,2,00,23,46,3,03,4,0,"",""noun:01,4,04,02,21,06,"",""noun:01,0,0,15,11,02,60,1,"",""noun:01,4,05,21,06,1,"",""noun:01,4,05,11,10,0,""]"
confession of judgement,noun,2016-01-29T15:20:54.550Z,"[""noun:01,0,2,01,23,2,02,""]"
confession of judgment,noun,2016-01-29T15:20:54.347Z,"[""noun:01,0,2,01,23,2,02,""]"
confessional,noun,2016-01-29T16:10:27.345Z,"[""noun:00,1,00,3,37,04,24,18,0,0,""]"
confessor,noun,2016-01-29T19:41:11.483Z,"[""noun:00,2,00,012,09,"",""noun:01,1,00,20,09,6,04,""]"
confetti,noun,2016-01-29T16:10:27.489Z,"[""noun:01,3,14,00,03,40,01,""]"
confidant,noun,2016-01-29T19:41:11.660Z,"[""noun:00,2,00,186,06,""]"
confidante,noun,2016-01-29T19:41:12.050Z,"[""noun:00,2,00,186,06,0,""]"
confide,verb,2016-01-29T22:10:51.087Z,"[""verb:390,07,5,"",""verb:034,30,01,09,25,2,07,""]"
confidence,noun,2016-01-29T18:17:38.539Z,"[""noun:01,1,00,06,034,00,10,0,"",""noun:01,4,05,13,17,0,"",""noun:01,1,00,00,32,0,0,"",""noun:01,1,00,12,4,2,"",""noun:01,1,00,06,048,0,""]"
confidence game,noun,2016-01-29T15:13:18.197Z,"[""noun:01,0,2,00,23,23,15,07,0,05,10,1,""]"
confidence man,noun,2016-01-29T19:41:12.251Z,"[""noun:00,2,00,105,00,04,01,2,""]"
confidence trick,noun,2016-01-29T15:13:18.065Z,"[""noun:01,0,2,00,23,23,15,07,0,05,10,1,""]"
confident,adjective,2016-01-29T22:30:45.360Z,"[""adjective:1697"",""adjective:1875"",""adjective:1883""]"
confidential,adjective,2016-01-29T22:33:42.038Z,"[""adjective:2360"",""adjective:2549"",""adjective:10214"",""adjective:10215""]"
confidential adviser-advisee relation,noun,2016-01-29T21:28:20.860Z,"[""noun:01,3,01,1,1,0,1,""]"
confidential information,noun,2016-01-29T18:35:17.616Z,"[""noun:01,4,05,14,5,""]"
confidentiality,noun,2016-01-29T18:16:01.919Z,"[""noun:01,0,0,04,00,1,1,3,0,"",""noun:01,1,00,45,1,7,2,""]"
confidentially,adverb,2016-01-29T23:27:11.305Z,"[""adverb:1129""]"
confidently,adverb,2016-01-29T23:28:29.175Z,"[""adverb:1446""]"
confiding,adjective,2016-01-29T23:11:21.229Z,"[""adjective:13666""]"
confidingly,adverb,2016-01-29T23:31:09.918Z,"[""adverb:2190""]"
configuration,noun,2016-01-29T18:03:07.896Z,"[""noun:01,1,16,30,2,"",""noun:01,0,0,14,0,04,0,""]"
configurational,adjective,2016-01-29T23:15:46.088Z,"[""adjective:15176""]"
configurationism,noun,2016-01-29T18:25:12.118Z,"[""noun:01,0,0,11,1,1,09,4,03,24,""]"
configure,verb,2016-01-29T22:16:06.758Z,"[""verb:248,02,19,3,""]"
configured,adjective,2016-01-29T22:57:02.685Z,"[""adjective:9158""]"
confine,verb,2016-01-29T22:02:32.182Z,"[""verb:042,"",""verb:002,5,"",""verb:013,209,3,"",""verb:249,"",""verb:497,4,1,""]"
confine to,verb,2016-01-29T22:02:33.329Z,"[""verb:013,171,03,""]"
confined,adjective,2016-01-29T22:36:44.945Z,"[""adjective:3121"",""adjective:5843"",""adjective:7386""]"
confinement,noun,2016-01-29T15:20:10.632Z,"[""noun:00,4,17,53,6,"",""noun:01,0,2,00,23,26,20,4,"",""noun:01,0,2,00,23,26,20,8,"",""noun:01,1,00,12,6,6,""]"
confines,noun,2016-01-29T18:04:14.826Z,"[""noun:01,1,16,31,14,3,01,""]"
confining,adjective,2016-01-29T22:36:45.143Z,"[""adjective:3123"",""adjective:10980""]"
confirm,verb,2016-01-29T22:02:23.320Z,"[""verb:013,058,05,"",""verb:040,"",""verb:034,04,13,4,04,2,3,"",""verb:146,2,"",""verb:158,15,07,06,0,3,0,""]"
confirmable,adjective,2016-01-29T22:42:24.436Z,"[""adjective:4722""]"
confirmation,noun,2016-01-29T15:18:11.234Z,"[""noun:01,0,2,00,23,46,3,04,"",""noun:01,0,2,00,23,46,3,03,3,"",""noun:01,0,0,16,07,1,0,"",""noun:01,4,05,13,14,"",""noun:01,0,2,00,39,04,06,""]"
confirmation hearing,noun,2016-01-29T18:45:59.591Z,"[""noun:01,4,14,2,03,2,08,3,0,""]"
confirmative,adjective,2016-01-29T23:09:32.189Z,"[""adjective:13063""]"
confirmatory,adjective,2016-01-29T23:09:32.398Z,"[""adjective:13063""]"
confirmed,adjective,2016-01-29T22:31:45.160Z,"[""adjective:1929"",""adjective:8943""]"
confirming,adjective,2016-01-29T22:59:40.931Z,"[""adjective:10005"",""adjective:13063""]"
confiscate,verb,2016-01-29T22:20:01.382Z,"[""verb:064,04,"",""adjective:7941""]"
confiscation,noun,2016-01-29T14:59:42.870Z,"[""noun:01,0,2,00,01,3,2,0,""]"
confit,noun,2016-01-29T18:53:04.573Z,"[""noun:00,3,11,0,06,07,01,""]"
confiture,noun,2016-01-29T18:53:31.651Z,"[""noun:00,3,01,00,05,02,2,01,""]"
conflagrate,verb,2016-01-29T22:23:23.233Z,"[""verb:015,022,72,"",""verb:559,0,2,""]"
conflagration,noun,2016-01-29T18:48:39.826Z,"[""noun:01,0,2,04,17,4,""]"
conflate,verb,2016-01-29T22:04:40.488Z,"[""verb:015,019,12,""]"
conflict,noun,2016-01-29T15:16:45.261Z,"[""noun:01,1,00,29,"",""noun:01,0,2,01,02,01,"",""noun:01,0,2,01,03,"",""noun:01,1,15,024,02,0,"",""noun:01,0,2,00,39,06,5,"",""noun:01,1,00,00,09,0,"",""noun:01,3,24,02,"",""verb:034,30,14,3,0,2,"",""verb:509,2,1,""]"
